id	filename	md5	size	state
c32d6f98-f752-4665-95f9-aa2fc3b02fd9	2f059ac2-e4fb-412d-b539-ad6be5a55a35.rna_seq.augmented_star_gene_counts.tsv	ab29a48a4d093c448cd602715e21eaef	4229059	released
8d6af558-14e7-4988-bd42-d73dc857fdd5	7b8f80f0-fd85-41f5-b705-973bf60c5c24.rna_seq.augmented_star_gene_counts.tsv	666f3a3d0cc0d23522212254084b5313	4233395	released
229931f0-99d0-4ea7-9ab9-03699f1b6611	ae8eccfd-0f11-425c-99f6-85ed837a5970.rna_seq.augmented_star_gene_counts.tsv	ea440d8454504af9c7f23bf9202593d4	4246081	released
5a49dc8a-9a9d-47b2-bbcb-807ea40f951d	817a34d0-4ed3-417c-ae05-54b3174e2039.rna_seq.augmented_star_gene_counts.tsv	2a03af4ec5ecf1d9d2d60af5469033b3	4239403	released
3c9aeb43-4b82-49a5-a860-08df26da5616	ee576868-7c56-4149-9300-44fc7a0a3d4e.rna_seq.augmented_star_gene_counts.tsv	83f4f0d3d7ff49f073209e409502242d	4230469	released
37a10ee4-94f4-411d-b790-8e2871d790ae	5762160c-cce5-4294-ba8d-731b8f67dc53.rna_seq.augmented_star_gene_counts.tsv	1a6b09993b11a7d495a935b5f31cdeb7	4211486	released
76ff803d-63d2-45c5-bfd4-f3614eb2cd6f	0f72f785-41cd-4f4a-b42d-d83b0da33600.rna_seq.augmented_star_gene_counts.tsv	54d6a7b12797961543f5a23cd2fee059	4246395	released
bdacbe0a-1ba6-4db5-9dc6-912613da12da	1e899b2d-aaca-4c8d-afbd-14b453af8197.rna_seq.augmented_star_gene_counts.tsv	2e8d434bb58a838dbaefed40f8cc0fd9	4238135	released
34603996-d29c-4032-8189-61c7a320b535	51e74e5c-1d24-42db-921d-72c5eb5be544.rna_seq.augmented_star_gene_counts.tsv	1ae683b38aec21e931ed486b5d249cd3	4244575	released
746d14a4-555a-4667-912a-9113b7c20aa9	23fbcb6a-5956-42ae-8a14-e43471d6201d.rna_seq.augmented_star_gene_counts.tsv	1d37690383d00b7c9952d9c11edb324b	4241379	released
ce413e48-13a3-4223-9cfe-734dc0ee8074	a25c7942-0822-4f67-8b74-3d7ad4610add.rna_seq.augmented_star_gene_counts.tsv	9160327c86d785ad164143abc2e7be34	4228135	released
86c7d3f7-e12b-44de-a1ff-22ec446f2cdb	2d050c57-46a9-4e05-8818-f71a6020b278.rna_seq.augmented_star_gene_counts.tsv	09d5e880f9b2ae1241a97215d084ad95	4229947	released
9c1bb02c-d426-4f22-bb6a-135d338d3f6d	9007bcff-ae42-4df1-ae6c-3f78085cd7f1.rna_seq.augmented_star_gene_counts.tsv	38b0f31da45ce4a0ef684de5a5622636	4223175	released
9053121e-5749-4a3e-851e-27fb0234162d	578e154b-2796-42e9-8d09-5950808a78d0.rna_seq.augmented_star_gene_counts.tsv	a913ddab2c862a27a26c319c894eafb9	4195481	released
69436444-28b6-41b3-bf49-ae65146b0071	93028cc0-f240-4305-ad18-babfe83bf0e8.rna_seq.augmented_star_gene_counts.tsv	fd7c0b3162b181c6e129a67abf47d5b6	4216267	released
0b4ce49c-2c26-4a99-b7d8-7b29348c79a3	ed00fd94-9534-4bde-bf77-6f40ecbd4caa.rna_seq.augmented_star_gene_counts.tsv	d6b9e6fcdefbf5ee0521df0bcc707f03	4211983	released
e23ac747-77e0-4f5f-87ae-cf2d2dde34c7	5ab9398c-22b1-4876-83d8-aada5b2cd155.rna_seq.augmented_star_gene_counts.tsv	e918e58917b51fe7b94e4d3cb16ae31a	4245627	released
5669db25-1d5f-49ea-98f2-80da6c6d1205	a4ac4fe0-886f-4bed-a2dd-a118a7303b9c.rna_seq.augmented_star_gene_counts.tsv	f04d189eb17ee77fd7b252a27ab9b46b	4247541	released
cb25f89f-dbdb-471b-9b3c-2d8cfdeaf789	9df9578b-ec5f-45f1-8c3e-2321340179aa.rna_seq.augmented_star_gene_counts.tsv	95524aafe0b45392fc4280eb421778ef	4234409	released
c0be8069-8e65-4441-930a-bb8178445e3b	36532c8b-643c-4271-bb66-06a42e47914d.rna_seq.augmented_star_gene_counts.tsv	dd9b6e9d00bf9c90ff3dfc52a629c66e	4253676	released
2a0b9c8d-af2f-452a-9d08-3863ce528bf9	63d57102-26d4-48b7-9fd3-bb842f5e5328.rna_seq.augmented_star_gene_counts.tsv	95d3bca174c8dd03bd5af7fa1688b7df	4227052	released
875dd262-d100-47d6-b547-5004105eb8fe	7ebc0aad-868c-4588-a806-e6c0c6b67d9d.rna_seq.augmented_star_gene_counts.tsv	427b40ffe324bd64f9fdaa7feb7c6e6f	4247553	released
ccfce8c5-d53e-4538-b201-c697e7a4f851	25baca49-5a22-4a18-a9b4-efae82bea85c.rna_seq.augmented_star_gene_counts.tsv	9cd2931e0d94dc8723f16d9631e41e5b	4231364	released
a8064ab6-1b4b-42bb-8505-ec2310066c82	b4c30d0a-a87c-4562-8302-6117a24458e2.rna_seq.augmented_star_gene_counts.tsv	eea93b1735865a5c56ba639e9e689f31	4226730	released
56866732-466d-4893-9a20-f0f41b70902d	207cfcb7-fee6-4db5-810f-6060596af712.rna_seq.augmented_star_gene_counts.tsv	2c7e8c13419fc5f27461069936291394	4235203	released
3c77130a-f708-4f9d-b27e-581f080a08f5	82a06ec4-c14e-423b-aa32-1b8cae079e62.rna_seq.augmented_star_gene_counts.tsv	0487e5979b1690c89ddc0eb0cbaa5a20	4229039	released
45008b79-fdba-4846-88e2-b588416f51f2	16ffcf18-691e-4523-a245-82aa10f2062a.rna_seq.augmented_star_gene_counts.tsv	06167dc2916fa116c48a54a094b79a70	4221039	released
833feb55-db89-4bdd-b23b-8ef0c325c3c1	2b3c2118-b073-4607-895b-eaee36bbd9cf.rna_seq.augmented_star_gene_counts.tsv	dae1cef276c98d80827f3bb2fc86faf0	4213138	released
4ea31cd1-630a-44e7-9889-95c9431aa19d	91df3235-8661-4b27-9bef-14f34aa398d6.rna_seq.augmented_star_gene_counts.tsv	ff1ef78e0fbb12c81b339d5fe827bee4	4240531	released
b30735ec-ab08-4413-9af4-0f70d4b6f7c3	73d434a7-9c39-471f-a5f5-2aebfc1a85ef.rna_seq.augmented_star_gene_counts.tsv	21a9e4c4637a4027a826633b8799598e	4217475	released
c462505f-3220-4c70-9bf8-2da1af314658	fb3ccb91-c718-467f-9e95-9867eff027fb.rna_seq.augmented_star_gene_counts.tsv	1e8af67117f04260777c9aeaf68026df	4251645	released
cc4d80d8-06d0-4172-8b3d-99cc4dbc6566	27993654-3ca0-4f8b-8346-eef50c2f2a2b.rna_seq.augmented_star_gene_counts.tsv	b15619d3b51c237de14e476678b2107e	4240987	released
a4de05ab-6988-496c-863c-50c5acc0fe55	60cdd97c-5c95-404a-835b-b0e096d0ea26.rna_seq.augmented_star_gene_counts.tsv	0512fe7ae4f2583bffc2d6dfee2168a1	4239237	released
5ea4d90b-cdc6-4996-9f7a-2ab701846de4	572fe505-c7fd-47fb-ac0c-2e2195ad8336.rna_seq.augmented_star_gene_counts.tsv	fde726c3273e7e53ff1cb0fe4598d4d0	4233009	released
