id	filename	md5	size	state
d70aa630-d9c6-49e0-858b-a5a8e268a92b	651937e1-dbc2-46cb-b101-ed0d9b6b8b7f.rna_seq.augmented_star_gene_counts.tsv	64277cd825eb052585e2a8e2704c23b2	4245239	released
f8a0a7cf-0444-4039-a255-6d31bcf748ac	d65aca79-6b26-45da-8a9e-d9d0bc1f179b.rna_seq.augmented_star_gene_counts.tsv	369146e67803ebc38b15a46d1abf0e3b	4248034	released
489b2714-26c8-4889-9ca9-378957da1a6c	2729fb2c-5d3d-42c7-b60e-8fc166e35f73.rna_seq.augmented_star_gene_counts.tsv	5cf267af0d66215bbd588040dac39ca6	4200392	released
5eae461a-399f-4f2b-ab9a-e92aba32ce14	57d50969-8fb1-4e32-9564-55f328de3eb5.rna_seq.augmented_star_gene_counts.tsv	782deed03290b13b2a476f28c6f14bc1	4231334	released
d6a8b3be-0ea5-4d4f-bf62-27ec684d4705	21aaa4c9-e933-4e64-b3d9-8d2d1b9a9ea6.rna_seq.augmented_star_gene_counts.tsv	cbe772260992e02926bb75bb5876568a	4235816	released
0c5ce27e-46a9-4868-880d-c7e87391cdf9	e1cfed22-6157-4030-971a-8a9fa033aa8d.rna_seq.augmented_star_gene_counts.tsv	4fc82eb0b7ae3ac59ffa4b6efa414f3b	4238911	released
3c5c707d-2046-4dcd-a566-bea1eaf24f74	69003cd5-2aeb-4d84-a490-76667572ca0f.rna_seq.augmented_star_gene_counts.tsv	8d0ce3a27e891768675600cb4df19936	4250626	released
843f5279-d6a2-4616-a3e7-985f26247cc7	35632244-558b-434f-8b94-b00523ee731a.rna_seq.augmented_star_gene_counts.tsv	e3df0e1e3b44db17cfc4e7bf2e18e4f1	4243845	released
e44dbaa1-6ef0-48ba-bf0f-3cfa502cbd14	61b5d1b4-7126-4b3d-b469-7a532f55f61c.rna_seq.augmented_star_gene_counts.tsv	614056dbb7506ac0ba03391e8f119346	4240702	released
134f1661-5f67-4184-bab4-bc9c6f80c789	5d56bce7-d006-4a7c-aeb3-c99302c41b23.rna_seq.augmented_star_gene_counts.tsv	b1989d578c0b876c1285f4f56e374ca6	4199656	released
d5c03bc2-fb49-457d-8445-f8177008554b	ffbdc67f-4167-4519-b0f3-7376413957e7.rna_seq.augmented_star_gene_counts.tsv	5213cafc0efe8814fee82a2d33632e16	4224148	released
0c1c9170-9092-449e-afc2-0ef1d28ae07e	c0ef5bce-a76c-4fe7-99a6-9e3045eedea6.rna_seq.augmented_star_gene_counts.tsv	cee6b18ce39fe57451932efe07956f74	4245483	released
5f2edb2e-9b7f-44d6-af6c-ff958631cf6a	26de8d84-baea-40ed-8187-aa61aa31b2fd.rna_seq.augmented_star_gene_counts.tsv	9beb4755a890a8e006f5f5547252eb5f	4242479	released
d91f4d1a-4628-446c-a696-8839c8f62d90	7a0cc9fc-e0b0-4b97-b817-2f4b3f427eef.rna_seq.augmented_star_gene_counts.tsv	82ee85cc944f07d70788b68cc10b3a66	4211239	released
